Zip;District;City;State;Region;Country
54628;"District #27";"Ferryville, WI";"WI";"Central";"USA"
54629;"District #27";"Fountain City, WI";"WI";"Central";"USA"
54630;"District #27";"Galesville, WI";"WI";"Central";"USA"
54631;"District #27";"Gays Mills, WI";"WI";"Central";"USA"
54632;"District #27";"Genoa, WI";"WI";"Central";"USA"
54634;"District #27";"Hillsboro, WI";"WI";"Central";"USA"
54635;"District #26";"Hixton, WI";"WI";"Central";"USA"
54636;"District #27";"Holmen, WI";"WI";"Central";"USA"
54637;"District #27";"Hustler, WI";"WI";"Central";"USA"
54638;"District #27";"Kendall, WI";"WI";"Central";"USA"
54639;"District #27";"La Farge, WI";"WI";"Central";"USA"
54640;"District #27";"Lynxville, WI";"WI";"Central";"USA"
54641;"District #26";"Mather, WI";"WI";"Central";"USA"
54642;"District #26";"Melrose, WI";"WI";"Central";"USA"
54643;"District #26";"Millston, WI";"WI";"Central";"USA"
54644;"District #27";"Mindoro, WI";"WI";"Central";"USA"
54645;"District #27";"Mount Sterling, WI";"WI";"Central";"USA"
54646;"District #27";"Necedah, WI";"WI";"Central";"USA"
54648;"District #27";"Norwalk, WI";"WI";"Central";"USA"
54649;"District #26";"Oakdale, WI";"WI";"Central";"USA"
54650;"District #27";"Onalaska, WI";"WI";"Central";"USA"
54651;"District #27";"Ontario, WI";"WI";"Central";"USA"
54652;"District #27";"Readstown, WI";"WI";"Central";"USA"
54653;"District #27";"Rockland, WI";"WI";"Central";"USA"
54654;"District #27";"Seneca, WI";"WI";"Central";"USA"
54655;"District #27";"Soldiers Grove, WI";"WI";"Central";"USA"
54656;"District #27";"Sparta, WI";"WI";"Central";"USA"
54657;"District #27";"Steuben, WI";"WI";"Central";"USA"
54658;"District #27";"Stoddard, WI";"WI";"Central";"USA"
54659;"District #26";"Taylor, WI";"WI";"Central";"USA"
54660;"District #26";"Tomah, WI";"WI";"Central";"USA"
54661;"District #27";"Trempealeau, WI";"WI";"Central";"USA"
54662;"District #26";"Tunnel City, WI";"WI";"Central";"USA"
54664;"District #27";"Viola, WI";"WI";"Central";"USA"
54665;"District #27";"Viroqua, WI";"WI";"Central";"USA"
54666;"District #26";"Warrens, WI";"WI";"Central";"USA"
54667;"District #27";"Westby, WI";"WI";"Central";"USA"
54669;"District #27";"West Salem, WI";"WI";"Central";"USA"
54670;"District #27";"Wilton, WI";"WI";"Central";"USA"
54701;"District #26";"Eau Claire, WI";"WI";"Central";"USA"
54702;"District #26";"Eau Claire, WI";"WI";"Central";"USA"
54703;"District #26";"Eau Claire, WI";"WI";"Central";"USA"
54720;"District #26";"Altoona, WI";"WI";"Central";"USA"
54721;"District #26";"Arkansaw, WI";"WI";"Central";"USA"
54722;"District #26";"Augusta, WI";"WI";"Central";"USA"
54723;"District #28";"Bay City, WI";"WI";"Central";"USA"
54724;"District #26";"Bloomer, WI";"WI";"Central";"USA"
54725;"District #28";"Boyceville, WI";"WI";"Central";"USA"
54726;"District #26";"Boyd, WI";"WI";"Central";"USA"
54727;"District #26";"Cadott, WI";"WI";"Central";"USA"
54728;"District #28";"Chetek, WI";"WI";"Central";"USA"
54729;"District #26";"Chippewa Falls, WI";"WI";"Central";"USA"
54730;"District #26";"Colfax, WI";"WI";"Central";"USA"
54731;"District #28";"Conrath, WI";"WI";"Central";"USA"
54732;"District #26";"Cornell, WI";"WI";"Central";"USA"
54733;"District #28";"Dallas, WI";"WI";"Central";"USA"
54734;"District #28";"Downing, WI";"WI";"Central";"USA"
54735;"District #26";"Downsville, WI";"WI";"Central";"USA"
54736;"District #26";"Durand, WI";"WI";"Central";"USA"
54737;"District #26";"Eau Galle, WI";"WI";"Central";"USA"
54738;"District #26";"Eleva, WI";"WI";"Central";"USA"
54739;"District #26";"Elk Mound, WI";"WI";"Central";"USA"
54740;"District #28";"Elmwood, WI";"WI";"Central";"USA"
54741;"District #26";"Fairchild, WI";"WI";"Central";"USA"
54742;"District #26";"Fall Creek, WI";"WI";"Central";"USA"
54743;"District #26";"Gilmanton, WI";"WI";"Central";"USA"
54745;"District #26";"Holcombe, WI";"WI";"Central";"USA"
54746;"District #26";"Humbird, WI";"WI";"Central";"USA"
54747;"District #26";"Independence, WI";"WI";"Central";"USA"
54748;"District #26";"Jim Falls, WI";"WI";"Central";"USA"
54749;"District #26";"Knapp, WI";"WI";"Central";"USA"
54750;"District #26";"Maiden Rock, WI";"WI";"Central";"USA"
54751;"District #26";"Menomonie, WI";"WI";"Central";"USA"
54754;"District #26";"Merrillan, WI";"WI";"Central";"USA"
54755;"District #26";"Mondovi, WI";"WI";"Central";"USA"
54756;"District #26";"Nelson, WI";"WI";"Central";"USA"
54757;"District #26";"New Auburn, WI";"WI";"Central";"USA"
54758;"District #26";"Osseo, WI";"WI";"Central";"USA"
54759;"District #26";"Pepin, WI";"WI";"Central";"USA"
54760;"District #26";"Pigeon Falls, WI";"WI";"Central";"USA"
54761;"District #26";"Plum City, WI";"WI";"Central";"USA"
54762;"District #28";"Prairie Farm, WI";"WI";"Central";"USA"
54763;"District #28";"Ridgeland, WI";"WI";"Central";"USA"
54764;"District #26";"Rock Falls, WI";"WI";"Central";"USA"
54765;"District #26";"Sand Creek, WI";"WI";"Central";"USA"
54766;"District #26";"Sheldon, WI";"WI";"Central";"USA"
54767;"District #28";"Spring Valley, WI";"WI";"Central";"USA"
54768;"District #26";"Stanley, WI";"WI";"Central";"USA"
54769;"District #26";"Stockholm, WI";"WI";"Central";"USA"
54770;"District #26";"Strum, WI";"WI";"Central";"USA"
54771;"District #26";"Thorp, WI";"WI";"Central";"USA"
54772;"District #28";"Wheeler, WI";"WI";"Central";"USA"
54773;"District #26";"Whitehall, WI";"WI";"Central";"USA"
54774;"District #26";"Chippewa Falls, WI";"WI";"Central";"USA"
54801;"District #28";"Spooner, WI";"WI";"Central";"USA"
54805;"District #28";"Almena, WI";"WI";"Central";"USA"
54806;"District #28";"Ashland, WI";"WI";"Central";"USA"
54810;"District #28";"Balsam Lake, WI";"WI";"Central";"USA"
54812;"District #28";"Barron, WI";"WI";"Central";"USA"
54813;"District #28";"Barronett, WI";"WI";"Central";"USA"
54814;"District #28";"Bayfield, WI";"WI";"Central";"USA"
54816;"District #28";"Benoit, WI";"WI";"Central";"USA"
54817;"District #28";"Birchwood, WI";"WI";"Central";"USA"
54818;"District #28";"Brill, WI";"WI";"Central";"USA"
54819;"District #28";"Bruce, WI";"WI";"Central";"USA"
54820;"District #28";"Brule, WI";"WI";"Central";"USA"
54821;"District #28";"Cable, WI";"WI";"Central";"USA"
54822;"District #28";"Cameron, WI";"WI";"Central";"USA"
54824;"District #28";"Centuria, WI";"WI";"Central";"USA"
54826;"District #28";"Comstock, WI";"WI";"Central";"USA"
54827;"District #28";"Cornucopia, WI";"WI";"Central";"USA"
54828;"District #28";"Couderay, WI";"WI";"Central";"USA"
54829;"District #28";"Cumberland, WI";"WI";"Central";"USA"
54830;"District #28";"Danbury, WI";"WI";"Central";"USA"
54832;"District #28";"Drummond, WI";"WI";"Central";"USA"
54834;"District #28";"Edgewater, WI";"WI";"Central";"USA"
54835;"District #28";"Exeland, WI";"WI";"Central";"USA"
54836;"District #28";"Foxboro, WI";"WI";"Central";"USA"
54837;"District #28";"Frederic, WI";"WI";"Central";"USA"
54838;"District #28";"Gordon, WI";"WI";"Central";"USA"
54839;"District #28";"Grand View, WI";"WI";"Central";"USA"
54840;"District #28";"Grantsburg, WI";"WI";"Central";"USA"
54841;"District #28";"Haugen, WI";"WI";"Central";"USA"
54842;"District #28";"Hawthorne, WI";"WI";"Central";"USA"
54843;"District #28";"Hayward, WI";"WI";"Central";"USA"
54844;"District #28";"Herbster, WI";"WI";"Central";"USA"
54845;"District #28";"Hertel, WI";"WI";"Central";"USA"
54846;"District #26";"High Bridge, WI";"WI";"Central";"USA"
54847;"District #28";"Iron River, WI";"WI";"Central";"USA"
54848;"District #28";"Ladysmith, WI";"WI";"Central";"USA"
54849;"District #28";"Lake Nebagamon, WI";"WI";"Central";"USA"
54850;"District #28";"La Pointe, WI";"WI";"Central";"USA"
54853;"District #28";"Luck, WI";"WI";"Central";"USA"
54854;"District #28";"Maple, WI";"WI";"Central";"USA"
54855;"District #26";"Marengo, WI";"WI";"Central";"USA"
54856;"District #28";"Mason, WI";"WI";"Central";"USA"
54857;"District #28";"Mikana, WI";"WI";"Central";"USA"
54858;"District #28";"Milltown, WI";"WI";"Central";"USA"
54859;"District #28";"Minong, WI";"WI";"Central";"USA"
54861;"District #28";"Odanah, WI";"WI";"Central";"USA"
54862;"District #28";"Ojibwa, WI";"WI";"Central";"USA"
54864;"District #28";"Poplar, WI";"WI";"Central";"USA"
54865;"District #28";"Port Wing, WI";"WI";"Central";"USA"
54867;"District #28";"Radisson, WI";"WI";"Central";"USA"
54868;"District #28";"Rice Lake, WI";"WI";"Central";"USA"
54870;"District #28";"Sarona, WI";"WI";"Central";"USA"
54871;"District #28";"Shell Lake, WI";"WI";"Central";"USA"
54872;"District #28";"Siren, WI";"WI";"Central";"USA"
54873;"District #28";"Solon Springs, WI";"WI";"Central";"USA"
54874;"District #28";"South Range, WI";"WI";"Central";"USA"
54875;"District #28";"Springbrook, WI";"WI";"Central";"USA"
54876;"District #28";"Stone Lake, WI";"WI";"Central";"USA"
54880;"District #28";"Superior, WI";"WI";"Central";"USA"
54888;"District #28";"Trego, WI";"WI";"Central";"USA"
54889;"District #28";"Turtle Lake, WI";"WI";"Central";"USA"
54890;"District #28";"Wascott, WI";"WI";"Central";"USA"
54891;"District #28";"Washburn, WI";"WI";"Central";"USA"
54893;"District #28";"Webster, WI";"WI";"Central";"USA"
54895;"District #28";"Weyerhaeuser, WI";"WI";"Central";"USA"
54896;"District #28";"Winter, WI";"WI";"Central";"USA"
54901;"District #26";"Oshkosh, WI";"WI";"Central";"USA"
54902;"District #26";"Oshkosh, WI";"WI";"Central";"USA"
54903;"District #26";"Oshkosh, WI";"WI";"Central";"USA"
54904;"District #26";"Oshkosh, WI";"WI";"Central";"USA"
54906;"District #26";"Oshkosh, WI";"WI";"Central";"USA"
54909;"District #26";"Almond, WI";"WI";"Central";"USA"
54911;"District #26";"Appleton, WI";"WI";"Central";"USA"
54912;"District #26";"Appleton, WI";"WI";"Central";"USA"
54913;"District #26";"Appleton, WI";"WI";"Central";"USA"
54914;"District #26";"Appleton, WI";"WI";"Central";"USA"
54915;"District #26";"Appleton, WI";"WI";"Central";"USA"
54919;"District #26";"Appleton, WI";"WI";"Central";"USA"
54921;"District #26";"Bancroft, WI";"WI";"Central";"USA"
54922;"District #26";"Bear Creek, WI";"WI";"Central";"USA"
54923;"District #26";"Berlin, WI";"WI";"Central";"USA"
54926;"District #26";"Big Falls, WI";"WI";"Central";"USA"
54927;"District #26";"Butte Des Morts, WI";"WI";"Central";"USA"
54928;"District #26";"Caroline, WI";"WI";"Central";"USA"
54929;"District #26";"Clintonville, WI";"WI";"Central";"USA"
54930;"District #27";"Coloma, WI";"WI";"Central";"USA"
54931;"District #26";"Dale, WI";"WI";"Central";"USA"
54932;"District #26";"Eldorado, WI";"WI";"Central";"USA"
54933;"District #26";"Embarrass, WI";"WI";"Central";"USA"
54934;"District #26";"Eureka, WI";"WI";"Central";"USA"
54935;"District #26";"Fond Du Lac, WI";"WI";"Central";"USA"
54936;"District #26";"Fond Du Lac, WI";"WI";"Central";"USA"
54937;"District #26";"Fond Du Lac, WI";"WI";"Central";"USA"
54940;"District #26";"Fremont, WI";"WI";"Central";"USA"
54941;"District #26";"Green Lake, WI";"WI";"Central";"USA"
54942;"District #26";"Greenville, WI";"WI";"Central";"USA"
54943;"District #27";"Hancock, WI";"WI";"Central";"USA"
54944;"District #26";"Hortonville, WI";"WI";"Central";"USA"
54945;"District #26";"Iola, WI";"WI";"Central";"USA"
54946;"District #26";"King, WI";"WI";"Central";"USA"
54947;"District #26";"Larsen, WI";"WI";"Central";"USA"
54948;"District #26";"Leopolis, WI";"WI";"Central";"USA"
54949;"District #26";"Manawa, WI";"WI";"Central";"USA"
54950;"District #26";"Marion, WI";"WI";"Central";"USA"
54952;"District #26";"Menasha, WI";"WI";"Central";"USA"
54956;"District #26";"Neenah, WI";"WI";"Central";"USA"
54957;"District #26";"Neenah, WI";"WI";"Central";"USA"
54960;"District #26";"Neshkoro, WI";"WI";"Central";"USA"
54961;"District #26";"New London, WI";"WI";"Central";"USA"
54962;"District #26";"Ogdensburg, WI";"WI";"Central";"USA"
54963;"District #26";"Omro, WI";"WI";"Central";"USA"
54964;"District #26";"Pickett, WI";"WI";"Central";"USA"
54965;"District #26";"Pine River, WI";"WI";"Central";"USA"
54966;"District #26";"Plainfield, WI";"WI";"Central";"USA"
54967;"District #26";"Poy Sippi, WI";"WI";"Central";"USA"
54968;"District #26";"Princeton, WI";"WI";"Central";"USA"
54969;"District #26";"Readfield, WI";"WI";"Central";"USA"
54970;"District #26";"Redgranite, WI";"WI";"Central";"USA"
54971;"District #26";"Ripon, WI";"WI";"Central";"USA"
54974;"District #26";"Rosendale, WI";"WI";"Central";"USA"
54976;"District #26";"Saxeville, WI";"WI";"Central";"USA"
54977;"District #26";"Scandinavia, WI";"WI";"Central";"USA"
54978;"District #26";"Tilleda, WI";"WI";"Central";"USA"
54979;"District #26";"Van Dyne, WI";"WI";"Central";"USA"
54980;"District #26";"Waukau, WI";"WI";"Central";"USA"
54981;"District #26";"Waupaca, WI";"WI";"Central";"USA"
54982;"District #26";"Wautoma, WI";"WI";"Central";"USA"
54983;"District #26";"Weyauwega, WI";"WI";"Central";"USA"
54984;"District #26";"Wild Rose, WI";"WI";"Central";"USA"
54985;"District #26";"Winnebago, WI";"WI";"Central";"USA"
54986;"District #26";"Winneconne, WI";"WI";"Central";"USA"
54990;"District #26";"Iola, WI";"WI";"Central";"USA"
55001;"District #28";"Afton, MN";"MN";"Central";"USA"
55002;"District #28";"Almelund, MN";"MN";"Central";"USA"
55003;"District #28";"Bayport, MN";"MN";"Central";"USA"
55005;"District #28";"Bethel, MN";"MN";"Central";"USA"
55006;"District #28";"Braham, MN";"MN";"Central";"USA"
55007;"District #28";"Brook Park, MN";"MN";"Central";"USA"
55008;"District #28";"Cambridge, MN";"MN";"Central";"USA"
55009;"District #28";"Cannon Falls, MN";"MN";"Central";"USA"
55010;"District #28";"Castle Rock, MN";"MN";"Central";"USA"
55011;"District #28";"Cedar, MN";"MN";"Central";"USA"
55012;"District #28";"Center City, MN";"MN";"Central";"USA"
55013;"District #28";"Chisago City, MN";"MN";"Central";"USA"
55014;"District #28";"Circle Pines, MN";"MN";"Central";"USA"
55016;"District #28";"Cottage Grove, MN";"MN";"Central";"USA"
55017;"District #28";"Dalbo, MN";"MN";"Central";"USA"
55018;"District #28";"Dennison, MN";"MN";"Central";"USA"
55019;"District #28";"Dundas, MN";"MN";"Central";"USA"
55020;"District #28";"Elko New Market, MN";"MN";"Central";"USA"
55021;"District #28";"Faribault, MN";"MN";"Central";"USA"
55024;"District #28";"Farmington, MN";"MN";"Central";"USA"
55025;"District #28";"Forest Lake, MN";"MN";"Central";"USA"
55026;"District #28";"Frontenac, MN";"MN";"Central";"USA"
55027;"District #28";"Goodhue, MN";"MN";"Central";"USA"
55029;"District #28";"Grandy, MN";"MN";"Central";"USA"
55030;"District #28";"Grasston, MN";"MN";"Central";"USA"
55031;"District #28";"Hampton, MN";"MN";"Central";"USA"
55032;"District #28";"Harris, MN";"MN";"Central";"USA"
55033;"District #28";"Hastings, MN";"MN";"Central";"USA"
55036;"District #28";"Henriette, MN";"MN";"Central";"USA"
55037;"District #28";"Hinckley, MN";"MN";"Central";"USA"
55038;"District #28";"Hugo, MN";"MN";"Central";"USA"
55040;"District #28";"Isanti, MN";"MN";"Central";"USA"
55041;"District #28";"Lake City, MN";"MN";"Central";"USA"
55042;"District #28";"Lake Elmo, MN";"MN";"Central";"USA"
55043;"District #28";"Lakeland, MN";"MN";"Central";"USA"
55044;"District #28";"Lakeville, MN";"MN";"Central";"USA"
55045;"District #28";"Lindstrom, MN";"MN";"Central";"USA"
55046;"District #28";"Lonsdale, MN";"MN";"Central";"USA"
55047;"District #28";"Marine On Saint Croix, MN";"MN";"Central";"USA"
55049;"District #28";"Medford, MN";"MN";"Central";"USA"
55051;"District #28";"Mora, MN";"MN";"Central";"USA"
55052;"District #28";"Morristown, MN";"MN";"Central";"USA"
55053;"District #28";"Nerstrand, MN";"MN";"Central";"USA"
55054;"District #28";"Elko New Market, MN";"MN";"Central";"USA"
55055;"District #28";"Newport, MN";"MN";"Central";"USA"
55056;"District #28";"North Branch, MN";"MN";"Central";"USA"
55057;"District #28";"Northfield, MN";"MN";"Central";"USA"
55060;"District #28";"Owatonna, MN";"MN";"Central";"USA"
55063;"District #28";"Pine City, MN";"MN";"Central";"USA"
55065;"District #28";"Randolph, MN";"MN";"Central";"USA"
55066;"District #28";"Red Wing, MN";"MN";"Central";"USA"
55067;"District #28";"Rock Creek, MN";"MN";"Central";"USA"
55068;"District #28";"Rosemount, MN";"MN";"Central";"USA"
55069;"District #28";"Rush City, MN";"MN";"Central";"USA"
55070;"District #28";"Saint Francis, MN";"MN";"Central";"USA"
55071;"District #28";"Saint Paul Park, MN";"MN";"Central";"USA"
55072;"District #28";"Sandstone, MN";"MN";"Central";"USA"
55073;"District #28";"Scandia, MN";"MN";"Central";"USA"
55074;"District #28";"Shafer, MN";"MN";"Central";"USA"
55075;"District #28";"South Saint Paul, MN";"MN";"Central";"USA"
55076;"District #28";"Inver Grove Heights, MN";"MN";"Central";"USA"
55077;"District #28";"Inver Grove Heights, MN";"MN";"Central";"USA"
55078;"District #28";"Stacy, MN";"MN";"Central";"USA"
55079;"District #28";"Stacy, MN";"MN";"Central";"USA"
55080;"District #28";"Stanchfield, MN";"MN";"Central";"USA"
55082;"District #28";"Stillwater, MN";"MN";"Central";"USA"
55083;"District #28";"Stillwater, MN";"MN";"Central";"USA"
55084;"District #28";"Taylors Falls, MN";"MN";"Central";"USA"
55085;"District #28";"Vermillion, MN";"MN";"Central";"USA"
55087;"District #28";"Warsaw, MN";"MN";"Central";"USA"
55088;"District #28";"Webster, MN";"MN";"Central";"USA"
55089;"District #28";"Welch, MN";"MN";"Central";"USA"
55090;"District #28";"Willernie, MN";"MN";"Central";"USA"
55092;"District #28";"Wyoming, MN";"MN";"Central";"USA"
55101;"District #28";"Saint Paul, MN";"MN";"Central";"USA"
55102;"District #28";"Saint Paul, MN";"MN";"Central";"USA"
55103;"District #28";"Saint Paul, MN";"MN";"Central";"USA"
55104;"District #28";"Saint Paul, MN";"MN";"Central";"USA"
55105;"District #28";"Saint Paul, MN";"MN";"Central";"USA"
55106;"District #28";"Saint Paul, MN";"MN";"Central";"USA"
55107;"District #28";"Saint Paul, MN";"MN";"Central";"USA"
55108;"District #28";"Saint Paul, MN";"MN";"Central";"USA"
55109;"District #28";"Saint Paul, MN";"MN";"Central";"USA"
55110;"District #28";"Saint Paul, MN";"MN";"Central";"USA"
55111;"District #28";"Saint Paul, MN";"MN";"Central";"USA"
55112;"District #28";"Saint Paul, MN";"MN";"Central";"USA"
55113;"District #28";"Saint Paul, MN";"MN";"Central";"USA"
55114;"District #28";"Saint Paul, MN";"MN";"Central";"USA"
55115;"District #28";"Saint Paul, MN";"MN";"Central";"USA"
55116;"District #28";"Saint Paul, MN";"MN";"Central";"USA"
